OrderID,CustomerID,OrderDate,ShippingDate,DeliveryDate,OrderStatus,PaymentMethod,ShippingMethod,Discount,TotalAmount
245849,73094,2023-01-04,2023-01-05,2023-01-10,Delivered,UPI,Economy Shipping,0.0,683.96
482058,65401,2025-01-11,2025-01-12,2025-01-15,Delivered,Debit Card,Standard Shipping,0.05,1874.98
354179,18379,2025-12-30,2026-01-01,2026-01-04,Returned,UPI,Express Shipping,0.0,3021.54
382005,39073,2025-01-18,2025-01-20,2025-01-23,Delivered,UPI,Standard Shipping,0.0,1256.95
266281,36007,2023-10-21,2023-10-23,2023-10-25,Delivered,Net Banking,Standard Shipping,0.05,259.18
436900,6995,2025-12-08,2025-12-09,2025-12-14,Delivered,Credit Card,Standard Shipping,0.05,2091.08
477076,36590,2024-07-15,2024-07-17,2024-07-20,Delivered,Credit Card,Standard Shipping,0.0,4981.29
424876,24386,2025-12-14,2025-12-16,2025-12-20,Delivered,Wallet,Standard Shipping,0.0,2369.35
221252,77575,2024-11-24,2024-11-26,2024-12-01,Delivered,COD,Standard Shipping,0.0,1627.87
260682,222,2022-01-24,2022-01-25,2022-01-27,Delivered,Credit Card,Standard Shipping,0.05,4331.82
470643,42205,2024-03-22,2024-03-23,2024-03-28,Delivered,Debit Card,Express Shipping,0.05,3011.34
415014,28943,2025-06-28,2025-07-01,2025-07-04,Delivered,Debit Card,Priority Overnight,0.0,457.94
43604,46847,2024-12-15,2024-12-16,2024-12-19,Delivered,UPI,Standard Shipping,0.0,2286.69
13558,37962,2025-04-02,2025-04-03,2025-04-05,Delivered,Credit Card,Express Shipping,0.0,1801.71
250373,76896,2025-08-08,,,Cancelled,Credit Card,Standard Shipping,0.0,758.95
413291,30926,2025-12-21,2025-12-24,2025-12-29,Delivered,Credit Card,Standard Shipping,0.0,595.37
345642,76826,2024-11-20,2024-11-22,2024-11-26,Delivered,Credit Card,Standard Shipping,0.0,2613.09
239556,54610,2024-12-18,2024-12-20,2024-12-23,Delivered,Credit Card,Standard Shipping,0.1,3839.2
217818,49340,2025-11-06,2025-11-08,2025-11-12,Delivered,UPI,Express Shipping,0.0,575.58
404095,85203,2025-10-30,2025-11-02,2025-11-05,Delivered,UPI,Express Shipping,0.05,1474.96
199233,28261,2025-06-10,2025-06-13,2025-06-16,Returned,Credit Card,Standard Shipping,0.0,1534.74
137273,73700,2023-12-25,2023-12-27,2023-12-30,Delivered,UPI,Express Shipping,0.1,695.9
37123,46045,2025-10-30,2025-11-01,2025-11-03,Delivered,Wallet,Express Shipping,0.0,1825.17
480449,85855,2022-11-25,2022-11-26,2022-11-28,Delivered,UPI,Standard Shipping,0.2,3543.05
251121,10604,2024-11-03,2024-11-04,2024-11-06,Delivered,Debit Card,Standard Shipping,0.0,2141.34
123708,29854,2025-12-02,2025-12-03,2025-12-05,Delivered,Credit Card,Standard Shipping,0.0,2152.98
474887,9055,2024-03-17,2024-03-19,2024-03-23,Delivered,Credit Card,Standard Shipping,0.15,782.35
328763,45335,2023-11-28,2023-12-01,2023-12-03,Delivered,Credit Card,Express Shipping,0.05,2448.48
445232,20554,2025-07-02,2025-07-03,2025-07-05,Delivered,Credit Card,Economy Shipping,0.05,314.44
18324,44787,2024-02-17,2024-02-18,2024-02-21,Delivered,Credit Card,Standard Shipping,0.1,2270.32
475264,52848,2025-09-20,2025-09-21,2025-09-23,Returned,Credit Card,Standard Shipping,0.05,657.52
271275,91524,2025-08-15,2025-08-16,2025-08-19,Delivered,Credit Card,Standard Shipping,0.05,2124.11
95952,75906,2025-05-22,2025-05-25,2025-05-28,Returned,UPI,Standard Shipping,0.1,485.57
305044,99164,2024-12-18,2024-12-21,2024-12-23,Delivered,Credit Card,Express Shipping,0.15,2054.6
382327,8952,2024-12-10,2024-12-11,2024-12-15,Delivered,Wallet,Express Shipping,0.15,5217.45
276334,81985,2025-09-06,2025-09-07,2025-09-10,Delivered,Wallet,Economy Shipping,0.0,628.21
366775,9330,2025-09-07,2025-09-08,2025-09-10,Delivered,UPI,Standard Shipping,0.0,5474.14
242993,60628,2025-01-17,2025-01-19,2025-01-21,Delivered,Debit Card,Standard Shipping,0.0,1446.94
232558,61603,2025-07-23,2025-07-24,2025-07-26,Delivered,Net Banking,Express Shipping,0.0,6959.77
331817,60188,2025-11-04,2025-11-06,2025-11-09,Delivered,Net Banking,Express Shipping,0.1,1651.33
486864,31498,2025-11-13,2025-11-14,2025-11-19,Delivered,Wallet,Standard Shipping,0.1,2468.86
265950,27209,2024-11-06,2024-11-08,2024-11-10,Delivered,Net Banking,Priority Overnight,0.1,2495.92
5091,52812,2024-07-05,2024-07-07,2024-07-10,Delivered,Debit Card,Priority Overnight,0.15,2265.92
145232,43036,2025-07-09,2025-07-10,2025-07-13,Delivered,Debit Card,Standard Shipping,0.2,893.05
92121,62975,2025-01-29,2025-01-30,2025-02-01,Returned,Debit Card,Express Shipping,0.0,2351.99
401917,75115,2025-09-20,2025-09-22,2025-09-24,Delivered,Wallet,Standard Shipping,0.1,1082.43
478861,66959,2025-11-29,2025-11-30,2025-12-05,Delivered,Debit Card,Express Shipping,0.05,1590.34
498439,76805,2025-08-30,2025-08-31,2025-09-03,Delivered,Credit Card,Standard Shipping,0.0,658.87
327298,13116,2025-09-20,2025-09-22,2025-09-24,Delivered,Net Banking,Standard Shipping,0.0,1126.97
247926,52585,2024-11-18,2024-11-20,2024-11-22,Delivered,Credit Card,Standard Shipping,0.15,2229.14
212469,86976,2024-12-03,2024-12-04,2024-12-06,Delivered,Credit Card,Standard Shipping,0.0,5624.92
163575,17673,2025-08-15,,,Cancelled,Credit Card,Standard Shipping,0.0,2577.95
169348,53256,2025-12-08,2025-12-10,2025-12-13,Delivered,Credit Card,Standard Shipping,0.0,166.77
106913,69858,2024-12-20,2024-12-21,2024-12-25,Delivered,Net Banking,Standard Shipping,0.0,1110.61
380094,45408,2025-11-27,2025-11-29,2025-12-04,Delivered,Debit Card,Express Shipping,0.0,1529.96
402172,97193,2025-05-08,2025-05-09,2025-05-13,Delivered,Wallet,Priority Overnight,0.0,4292.99
83573,60826,2024-01-01,2024-01-03,2024-01-06,Delivered,Wallet,Standard Shipping,0.05,3220.45
236065,34593,2024-08-15,2024-08-17,2024-08-21,Delivered,Debit Card,Standard Shipping,0.05,2591.79
264460,32665,2025-10-04,2025-10-05,2025-10-08,Delivered,UPI,Express Shipping,0.05,1172.21
5214,18418,2024-10-22,2024-10-24,2024-10-26,Delivered,Credit Card,Priority Overnight,0.05,924.11
83152,77316,2023-12-18,2023-12-21,2023-12-26,Delivered,Credit Card,Standard Shipping,0.15,2956.62
148300,21951,2025-08-07,,,Pending,Debit Card,Standard Shipping,0.0,955.68
222811,10612,2025-05-12,2025-05-13,2025-05-16,Delivered,Credit Card,Standard Shipping,0.0,4078.39
244703,12522,2023-11-05,2023-11-08,2023-11-12,Delivered,Wallet,Standard Shipping,0.0,1545.86
203778,44038,2025-12-23,2025-12-26,2025-12-28,Returned,Wallet,Express Shipping,0.1,217.78
182728,87775,2023-01-23,2023-01-25,2023-01-29,Delivered,UPI,Economy Shipping,0.05,948.91
188787,5119,2025-11-25,2025-11-26,2025-11-28,Delivered,Credit Card,Economy Shipping,0.0,1600.35
416312,90799,2025-01-04,2025-01-05,2025-01-07,Delivered,Credit Card,Standard Shipping,0.0,2725.97
427911,40417,2025-08-17,2025-08-18,2025-08-21,Delivered,UPI,Express Shipping,0.2,4418.38
171149,96256,2025-09-01,2025-09-02,2025-09-05,Delivered,COD,Express Shipping,0.1,3730.41
435385,862,2025-10-12,2025-10-13,2025-10-17,Delivered,Credit Card,Express Shipping,0.0,1572.49
246360,28717,2025-03-25,2025-03-28,2025-03-31,Delivered,Credit Card,Express Shipping,0.15,1110.25
333548,44202,2025-08-01,2025-08-02,2025-08-04,Delivered,UPI,Express Shipping,0.0,1469.01
113570,83824,2025-09-29,2025-09-30,2025-10-02,Delivered,UPI,Standard Shipping,0.0,913.96
165413,95152,2025-08-15,2025-08-17,2025-08-19,Delivered,Credit Card,Standard Shipping,0.15,2031.04
469566,80335,2025-12-01,2025-12-02,2025-12-04,Delivered,Wallet,Express Shipping,0.05,6292.67
471972,47231,2024-06-19,2024-06-21,2024-06-24,Returned,Credit Card,Express Shipping,0.05,1342.31
202195,91517,2025-06-23,,,Cancelled,Net Banking,Priority Overnight,0.0,2640.42
153277,88859,2025-02-14,2025-02-16,2025-02-19,Delivered,Credit Card,Standard Shipping,0.2,726.36
129854,32219,2025-12-11,2025-12-12,2025-12-16,Delivered,Wallet,Standard Shipping,0.0,3992.1
238018,55595,2023-12-22,2023-12-25,2023-12-27,Delivered,Debit Card,Standard Shipping,0.1,1090.6
105972,32273,2023-11-28,2023-11-29,2023-12-01,Delivered,Debit Card,Standard Shipping,0.1,1780.13
70318,46928,2025-11-05,2025-11-07,2025-11-09,Delivered,Credit Card,Standard Shipping,0.05,1991.39
454848,84476,2025-02-08,2025-02-11,2025-02-15,Delivered,Credit Card,Standard Shipping,0.0,2484.41
321268,31228,2025-04-27,,,Cancelled,Debit Card,Express Shipping,0.2,595.15
157424,41850,2024-03-28,2024-03-30,2024-04-03,Delivered,UPI,Economy Shipping,0.0,3224.46
145651,33144,2024-11-26,2024-11-28,2024-11-30,Delivered,UPI,Express Shipping,0.0,1011.24
372134,70952,2023-07-23,2023-07-24,2023-07-26,Delivered,Wallet,Express Shipping,0.0,449.37
460954,24730,2024-12-14,2024-12-15,2024-12-18,Delivered,Credit Card,Standard Shipping,0.15,2537.34
167315,42068,2025-11-02,2025-11-04,2025-11-07,Delivered,Credit Card,Standard Shipping,0.0,1808.45
357637,97834,2025-03-07,2025-03-08,2025-03-10,Delivered,COD,Priority Overnight,0.0,343.98
390246,67586,2024-08-27,2024-08-28,2024-08-31,Delivered,UPI,Express Shipping,0.05,930.07
130101,16830,2022-12-29,,,Cancelled,Net Banking,Priority Overnight,0.05,2288.95
463140,55054,2025-11-09,2025-11-11,2025-11-13,Delivered,Wallet,Express Shipping,0.0,1930.66
67857,76985,2025-07-15,2025-07-16,2025-07-20,Delivered,UPI,Standard Shipping,0.0,2207.76
375387,42432,2024-11-01,2024-11-02,2024-11-05,Delivered,Net Banking,Standard Shipping,0.0,572.62
54949,9356,2024-07-31,2024-08-03,2024-08-05,Delivered,Credit Card,Express Shipping,0.05,2833.94
191302,36294,2025-02-26,2025-02-28,2025-03-03,Delivered,Credit Card,Standard Shipping,0.1,1896.52
142312,73472,2025-09-20,2025-09-21,2025-09-24,Delivered,UPI,Express Shipping,0.2,1903.12
311529,79921,2025-11-02,2025-11-04,2025-11-06,Delivered,Credit Card,Standard Shipping,0.0,1531.94
436526,90906,2025-07-07,2025-07-08,2025-07-11,Delivered,Debit Card,Economy Shipping,0.0,1601.87
303374,52970,2025-06-18,2025-06-20,2025-06-22,Delivered,Credit Card,Priority Overnight,0.0,6264.57
162091,33387,2024-12-06,2024-12-09,2024-12-13,Delivered,Credit Card,Express Shipping,0.1,970.24
225216,66718,2025-10-04,2025-10-06,2025-10-08,Delivered,Wallet,Express Shipping,0.05,2783.46
466385,68586,2025-08-15,2025-08-16,2025-08-18,Returned,Credit Card,Express Shipping,0.1,1836.39
361441,62458,2025-08-24,2025-08-27,2025-08-31,Delivered,Debit Card,Standard Shipping,0.0,467.97
60191,31098,2023-04-17,2023-04-18,2023-04-21,Delivered,Credit Card,Express Shipping,0.15,2245.4
348466,85511,2023-05-09,2023-05-11,2023-05-14,Delivered,UPI,Express Shipping,0.0,6243.86
484308,95274,2024-12-26,2024-12-27,2025-01-01,Delivered,Credit Card,Standard Shipping,0.05,3271.9
291867,36305,2025-07-11,2025-07-13,2025-07-16,Delivered,Net Banking,Express Shipping,0.0,1357.95
191127,68920,2025-03-14,2025-03-15,2025-03-18,Delivered,Debit Card,Express Shipping,0.15,1396.53
20885,23750,2024-01-04,2024-01-05,2024-01-07,Delivered,Wallet,Standard Shipping,0.0,1587.86
276119,74667,2025-07-31,,,Pending,UPI,Priority Overnight,0.1,1175.91
125228,59047,2025-08-27,2025-08-29,2025-08-31,Delivered,Debit Card,Express Shipping,0.0,1390.19
485566,34837,2025-12-08,2025-12-10,2025-12-12,Delivered,Credit Card,Express Shipping,0.15,2204.59
393819,56582,2025-08-06,2025-08-07,2025-08-09,Delivered,Credit Card,Standard Shipping,0.0,4548.9
80257,95592,2023-01-04,2023-01-06,2023-01-08,Delivered,Credit Card,Express Shipping,0.0,628.42
113304,16230,2025-12-06,,,Cancelled,UPI,Standard Shipping,0.1,274.49
233171,79751,2025-05-03,2025-05-05,2025-05-09,Delivered,Debit Card,Express Shipping,0.05,2349.76
262334,58609,2024-11-22,2024-11-24,2024-11-26,Delivered,Debit Card,Standard Shipping,0.2,582.96
437399,21686,2023-10-19,2023-10-20,2023-10-22,Delivered,UPI,Express Shipping,0.0,2216.97
197469,53659,2025-08-31,2025-09-03,2025-09-07,Delivered,UPI,Standard Shipping,0.0,4003.13
96540,52505,2024-09-07,2024-09-09,2024-09-11,Delivered,COD,Express Shipping,0.0,4744.93
139111,42389,2025-08-09,2025-08-10,2025-08-15,Delivered,Net Banking,Standard Shipping,0.0,3103.3
271730,65590,2025-08-17,2025-08-20,2025-08-23,Delivered,Credit Card,Standard Shipping,0.0,3515.74
378462,65572,2025-12-31,2026-01-01,2026-01-06,Delivered,Debit Card,Express Shipping,0.05,1403.17
135688,37832,2024-07-28,2024-07-31,2024-08-02,Delivered,Net Banking,Standard Shipping,0.0,2552.36
60580,18423,2025-09-17,2025-09-18,2025-09-22,Delivered,Credit Card,Priority Overnight,0.05,1939.91
16668,81752,2025-12-24,2025-12-25,2025-12-27,Delivered,Credit Card,Priority Overnight,0.0,984.38
390154,9620,2024-07-21,2024-07-22,2024-07-24,Delivered,Credit Card,Standard Shipping,0.0,461.46
139990,35675,2024-01-16,2024-01-18,2024-01-21,Returned,Debit Card,Express Shipping,0.2,539.18
481169,89720,2025-10-13,,,Cancelled,Wallet,Priority Overnight,0.0,4024.44
256442,94832,2025-05-22,2025-05-23,2025-05-25,Delivered,Credit Card,Economy Shipping,0.2,894.05
479919,49361,2025-09-04,2025-09-06,2025-09-08,Delivered,Debit Card,Express Shipping,0.0,1884.06
17776,46693,2023-10-31,2023-11-03,2023-11-05,Returned,Debit Card,Standard Shipping,0.0,1109.93
247634,46042,2025-08-07,2025-08-10,2025-08-15,Delivered,Credit Card,Express Shipping,0.2,1286.38
393034,22919,2025-12-25,2025-12-26,2025-12-28,Delivered,Credit Card,Standard Shipping,0.15,1413.13
219786,99987,2022-11-18,2022-11-21,2022-11-23,Delivered,Credit Card,Priority Overnight,0.1,1549.44
86884,46627,2025-09-09,2025-09-10,2025-09-13,Delivered,UPI,Express Shipping,0.0,3433.63
292996,6249,2024-11-27,2024-11-30,2024-12-02,Delivered,Credit Card,Standard Shipping,0.05,1825.32
140597,65723,2025-10-17,2025-10-18,2025-10-20,Delivered,Wallet,Standard Shipping,0.0,739.97
376226,35318,2025-11-22,2025-11-23,2025-11-26,Delivered,Debit Card,Standard Shipping,0.05,1400.64
44689,87272,2024-09-15,2024-09-17,2024-09-22,Delivered,Net Banking,Standard Shipping,0.0,5439.87
427977,37791,2025-07-12,2025-07-15,2025-07-17,Delivered,UPI,Standard Shipping,0.15,1319.14
18120,24902,2025-12-21,,,Cancelled,Debit Card,Express Shipping,0.0,1775.98
355784,69038,2025-06-18,2025-06-20,2025-06-23,Returned,Credit Card,Economy Shipping,0.05,967.95
254852,72574,2024-10-10,2024-10-13,2024-10-16,Delivered,Debit Card,Standard Shipping,0.2,1254.66
133043,79496,2022-03-29,2022-03-31,2022-04-04,Delivered,Credit Card,Priority Overnight,0.0,2356.65
390405,53120,2023-06-15,2023-06-18,2023-06-21,Delivered,Wallet,Express Shipping,0.0,450.97
398841,91346,2025-11-16,2025-11-19,2025-11-21,Delivered,Debit Card,Economy Shipping,0.05,3383.96
7434,69662,2023-01-28,2023-01-29,2023-02-03,Delivered,UPI,Standard Shipping,0.05,2071.0
254454,10595,2025-08-16,2025-08-18,2025-08-21,Delivered,Debit Card,Standard Shipping,0.0,3968.81
245291,98288,2025-03-08,2025-03-09,2025-03-11,Delivered,Credit Card,Standard Shipping,0.05,102.38
33035,8950,2024-06-20,2024-06-23,2024-06-27,Delivered,Credit Card,Priority Overnight,0.0,600.45
17638,65106,2025-10-06,2025-10-08,2025-10-12,Delivered,Net Banking,Express Shipping,0.05,2490.72
392838,853,2025-09-29,2025-09-30,2025-10-02,Delivered,Debit Card,Express Shipping,0.1,5944.21
478558,85039,2025-02-03,2025-02-05,2025-02-08,Delivered,COD,Standard Shipping,0.0,2604.53
309256,61588,2025-03-15,2025-03-16,2025-03-19,Delivered,Credit Card,Express Shipping,0.1,146.69
331686,48943,2025-10-24,2025-10-25,2025-10-29,Delivered,Credit Card,Priority Overnight,0.1,1450.83
319258,24676,2025-06-05,2025-06-07,2025-06-09,Delivered,Debit Card,Express Shipping,0.0,4365.19
424753,62561,2025-07-20,2025-07-21,2025-07-23,Delivered,UPI,Economy Shipping,0.0,4430.73
58752,7888,2023-02-25,2023-02-27,2023-03-01,Delivered,Debit Card,Standard Shipping,0.0,1826.8
440605,32700,2025-09-03,2025-09-04,2025-09-07,Delivered,Credit Card,Standard Shipping,0.0,3845.34
401324,56207,2025-10-29,2025-10-31,2025-11-03,Delivered,Net Banking,Standard Shipping,0.05,3803.37
250158,96878,2025-08-13,,,Cancelled,UPI,Standard Shipping,0.05,834.56
358558,8941,2025-10-29,2025-10-31,2025-11-02,Delivered,UPI,Standard Shipping,0.0,853.64
362466,9880,2025-11-09,2025-11-10,2025-11-12,Delivered,Net Banking,Express Shipping,0.1,4220.37
188681,66373,2025-11-08,2025-11-09,2025-11-11,Delivered,Debit Card,Standard Shipping,0.0,1038.11
195318,81841,2023-11-27,2023-11-28,2023-12-02,Delivered,Credit Card,Express Shipping,0.15,1596.88
480425,73981,2024-11-10,2024-11-12,2024-11-14,Delivered,UPI,Standard Shipping,0.15,299.19
5645,1662,2023-12-25,2023-12-26,2023-12-28,Delivered,Credit Card,Standard Shipping,0.0,1726.15
138696,35795,2025-08-13,2025-08-14,2025-08-16,Delivered,UPI,Standard Shipping,0.1,4079.6
92017,59469,2025-01-02,2025-01-03,2025-01-05,Delivered,Credit Card,Standard Shipping,0.15,2113.16
261163,69480,2025-10-11,2025-10-12,2025-10-15,Delivered,Net Banking,Express Shipping,0.0,525.98
402566,4166,2024-11-10,2024-11-11,2024-11-13,Delivered,COD,Standard Shipping,0.0,876.15
302200,36203,2024-11-19,2024-11-20,2024-11-22,Delivered,Credit Card,Standard Shipping,0.0,3685.17
397259,59662,2025-09-07,2025-09-10,2025-09-15,Delivered,Credit Card,Standard Shipping,0.05,2448.58
403289,85187,2024-06-27,2024-06-29,2024-07-01,Delivered,Debit Card,Standard Shipping,0.1,2149.27
121600,23990,2024-01-16,2024-01-19,2024-01-22,Delivered,UPI,Standard Shipping,0.05,671.47
56355,51388,2024-02-24,2024-02-26,2024-02-28,Delivered,Credit Card,Economy Shipping,0.0,950.26
167916,49807,2025-05-25,2025-05-27,2025-05-30,Delivered,Credit Card,Standard Shipping,0.15,2514.64
186507,56475,2025-12-25,2025-12-27,2026-01-01,Delivered,UPI,Standard Shipping,0.05,4251.8
198767,65598,2025-12-08,2025-12-10,2025-12-14,Delivered,Credit Card,Standard Shipping,0.1,2896.66
253148,71251,2023-08-12,2023-08-15,2023-08-18,Delivered,Wallet,Economy Shipping,0.05,2975.55
79613,6108,2025-05-29,,,Cancelled,Wallet,Standard Shipping,0.0,2477.32
340668,82386,2025-09-29,2025-09-30,2025-10-02,Delivered,COD,Express Shipping,0.15,5379.38
181235,77515,2025-09-17,2025-09-19,2025-09-23,Delivered,Debit Card,Standard Shipping,0.05,1391.69
197996,71151,2025-05-05,2025-05-07,2025-05-11,Delivered,Credit Card,Standard Shipping,0.05,1312.4
230856,29037,2025-11-06,2025-11-07,2025-11-09,Delivered,UPI,Express Shipping,0.0,3209.94
125946,7822,2023-10-07,2023-10-08,2023-10-10,Delivered,UPI,Standard Shipping,0.0,2087.08
415695,4909,2024-05-29,2024-05-31,2024-06-02,Delivered,Wallet,Standard Shipping,0.15,1375.72
459194,54871,2025-12-09,2025-12-10,2025-12-13,Delivered,Credit Card,Standard Shipping,0.05,1512.68
363563,81381,2025-12-06,2025-12-08,2025-12-10,Delivered,Credit Card,Standard Shipping,0.0,643.88
434271,30608,2025-09-11,2025-09-12,2025-09-14,Delivered,Net Banking,Priority Overnight,0.0,1958.85
291459,60214,2024-03-20,2024-03-21,2024-03-24,Delivered,Credit Card,Priority Overnight,0.1,2038.59
37987,19204,2025-01-04,2025-01-05,2025-01-07,Delivered,Credit Card,Express Shipping,0.2,1236.03
223708,66908,2024-11-24,2024-11-25,2024-11-27,Delivered,Credit Card,Standard Shipping,0.0,1054.69
372348,85243,2025-03-02,2025-03-04,2025-03-06,Delivered,UPI,Express Shipping,0.0,1860.95
248714,6357,2025-08-07,2025-08-09,2025-08-11,Delivered,Credit Card,Standard Shipping,0.0,10474.72
289404,89875,2025-08-01,2025-08-02,2025-08-04,Delivered,COD,Priority Overnight,0.15,658.23
137911,60037,2023-01-14,,,Pending,UPI,Express Shipping,0.0,1399.95
37848,65266,2025-12-08,2025-12-09,2025-12-11,Delivered,Credit Card,Express Shipping,0.0,6255.92
32397,7721,2025-12-11,2025-12-13,2025-12-16,Delivered,UPI,Standard Shipping,0.0,2054.9
350285,55094,2023-07-03,2023-07-06,2023-07-10,Delivered,Credit Card,Express Shipping,0.0,2017.96
143686,39469,2025-03-11,2025-03-12,2025-03-15,Delivered,COD,Economy Shipping,0.0,2071.89
458796,63370,2025-05-27,2025-05-28,2025-05-30,Delivered,Debit Card,Economy Shipping,0.0,691.98
72720,60713,2025-07-02,2025-07-04,2025-07-06,Delivered,Net Banking,Standard Shipping,0.0,1110.95
372242,24486,2025-02-16,2025-02-18,2025-02-20,Delivered,Credit Card,Economy Shipping,0.1,646.47
272592,27507,2025-09-30,2025-10-01,2025-10-04,Delivered,Credit Card,Priority Overnight,0.0,1501.58
522,13500,2025-03-20,2025-03-21,2025-03-23,Delivered,Wallet,Standard Shipping,0.0,2584.93
158904,1191,2025-12-20,2025-12-21,2025-12-23,Delivered,UPI,Standard Shipping,0.15,1422.87
214903,31312,2025-01-15,2025-01-18,2025-01-21,Delivered,Debit Card,Standard Shipping,0.1,1608.56
183182,2955,2024-07-07,2024-07-10,2024-07-12,Delivered,Debit Card,Express Shipping,0.0,2088.95
323051,5513,2025-06-15,2025-06-16,2025-06-18,Delivered,UPI,Standard Shipping,0.1,1756.74
199314,59964,2025-04-17,2025-04-18,2025-04-20,Delivered,UPI,Economy Shipping,0.1,215.88
241806,46770,2025-08-27,2025-08-28,2025-08-30,Delivered,Debit Card,Standard Shipping,0.0,3602.89
350660,98055,2025-01-04,2025-01-06,2025-01-11,Delivered,Wallet,Standard Shipping,0.2,2471.13
218398,24224,2025-11-28,2025-12-01,2025-12-04,Delivered,UPI,Standard Shipping,0.0,1006.44
124864,56496,2025-11-23,2025-11-24,2025-11-27,Delivered,Credit Card,Standard Shipping,0.0,497.21
